query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,194,amman:35,nairobi:4,15.679997,36.1773,0.509931,1.000000,2.635769,2.150168
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1,toronto:418,toronto:418,15.680000,36.1773,0.533657,1.000000,2.891332,2.659964
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,6,zurich:38,zurich:25,15.680000,36.1773,0.542530,1.000000,2.865374,2.504221
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,5,manila:46,manila:82,15.679997,36.1773,0.530037,1.000000,2.789127,2.271314
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,162,amman:35,nairobi:4,15.679998,36.1773,0.509931,1.000000,2.635769,2.150168
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,toronto:418,toronto:418,15.680000,36.1773,0.533657,1.000000,2.891332,2.659964
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,9,zurich:38,zurich:25,15.680000,36.1773,0.542530,1.000000,2.865374,2.504221
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,5,manila:46,manila:82,15.680000,36.1773,0.729586,1.000000,2.789127,1.952941
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,238,amman:35,nairobi:4,15.680000,36.1773,0.672707,1.000000,2.635769,1.876096
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,2,toronto:351,toronto:418,15.679998,36.1773,0.752532,1.000000,2.891332,2.441326
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,8,zurich:38,zurich:25,15.679997,36.1773,0.739562,1.000000,2.865374,2.297206
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,7,manila:160,manila:82,15.679998,36.1773,0.729586,1.000000,2.789127,1.952941
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,192,amman:35,nairobi:4,15.679997,36.1773,0.672707,1.000000,2.635769,1.876096
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1,toronto:418,toronto:418,15.680001,36.1773,0.752532,1.000000,2.891332,2.441326
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,9,zurich:38,zurich:25,15.679997,36.1773,0.739562,1.000000,2.865374,2.297206
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_whitebox,9012,20,expectation:clip_vitl14,16,manila:46,manila:82,15.679998,36.1773,0.465598,1.000000,0.914883,0.791822
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_whitebox,9012,20,expectation:clip_vitl14,1147,amman:35,nairobi:4,15.679998,36.1773,0.464536,1.000000,0.840520,0.702637
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_whitebox,9012,20,expectation:clip_vitl14,11,toronto:421,toronto:418,15.679998,36.1773,0.464591,1.000000,0.911929,0.777520
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_whitebox,9012,20,expectation:clip_vitl14,9,manila:54,zurich:25,15.679997,36.1773,0.461156,1.000000,0.901934,0.784160
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,14,manila:46,manila:82,15.679996,36.1773,0.465598,1.000000,0.914883,0.791822
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,1316,amman:35,nairobi:4,15.679997,36.1773,0.464536,1.000000,0.840520,0.702637
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,9,toronto:421,toronto:418,15.680000,36.1773,0.464591,1.000000,0.911929,0.777520
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,21,manila:173,zurich:25,15.679997,36.1773,0.461156,1.000000,0.901934,0.784160
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,13,manila:46,manila:82,15.679997,36.1773,0.632755,1.000000,0.914883,0.623119
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,1196,amman:35,nairobi:4,15.679996,36.1773,0.601843,1.000000,0.840520,0.619794
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_whitebox_x2,9012,40,expectation:clip_vitl14,14,toronto:421,toronto:418,15.680001,36.1773,0.594645,1.000000,0.911929,0.710334
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_whitebox_x2,9012,40,expectation:clip_vitl14,76,manila:163,zurich:25,15.679997,36.1773,0.622249,1.000000,0.901934,0.717732
manila_query_-YADzGuflGFk0TrwgbgGQA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,15,manila:46,manila:82,15.680001,36.1773,0.632755,1.000000,0.914883,0.623119
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,1220,amman:35,nairobi:4,15.679996,36.1773,0.601843,1.000000,0.840520,0.619794
toronto_query_-KU5g574x3Cah05LVtG_Pw,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,10,toronto:421,toronto:418,15.680000,36.1773,0.594645,1.000000,0.911929,0.710334
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,91,manila:54,zurich:25,15.679997,36.1773,0.622249,1.000000,0.901934,0.717732
amman_query_2E9XDGy6VTetR1O15tILdw,uniform,1234,20,none,10,amman:0,amman:11,15.679997,36.1773,0.100000,1.000000,2.785836,2.785836
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform,1234,20,none,621,boston:79,boston:101,15.680001,36.1773,0.100000,1.000000,2.867493,2.867493
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform,1234,20,none,8,zurich:8,cph:342,15.679998,36.1773,0.100000,1.000000,2.876457,2.876457
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform,1234,20,none,2,london:104,london:76,15.679998,36.1773,0.100000,1.000000,2.933284,2.933284
amman_query_2E9XDGy6VTetR1O15tILdw,uniform_crossdraw,1234,20,none,9,amman:1,amman:11,15.680000,36.1773,0.100000,1.000000,2.785836,2.785836
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform_crossdraw,1234,20,none,565,boston:216,boston:101,15.680000,36.1773,0.100000,1.000000,2.867493,2.867493
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform_crossdraw,1234,20,none,1,cph:342,cph:342,15.679997,36.1773,0.100000,1.000000,2.876457,2.876457
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform_crossdraw,1234,20,none,1,london:76,london:76,15.679998,36.1773,0.100000,1.000000,2.933284,2.933284
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,7,amman:35,amman:11,15.680000,36.1773,0.538482,1.000000,2.785860,2.319611
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,329,boston:79,boston:101,15.679998,36.1773,0.545693,1.000000,2.867498,2.516418
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,27,cph:162,cph:342,15.679998,36.1773,0.539586,1.000000,2.876450,2.633533
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.679998,36.1773,0.549479,1.000000,2.933285,2.735971
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,8,amman:35,amman:11,15.679998,36.1773,0.538482,1.000000,2.785860,2.319611
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,264,boston:79,boston:101,15.679997,36.1773,0.545693,1.000000,2.867498,2.516418
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,21,cph:162,cph:342,15.680000,36.1773,0.539586,1.000000,2.876450,2.633533
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.680000,36.1773,0.549479,1.000000,2.933285,2.735971
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,8,amman:35,amman:11,15.679997,36.1773,0.722301,1.000000,2.785860,2.049526
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,308,boston:79,boston:101,15.680000,36.1773,0.739998,1.000000,2.867498,2.259624
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,65,cph:162,cph:342,15.680000,36.1773,0.724756,1.000000,2.876450,2.487934
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.679997,36.1773,0.766276,1.000000,2.933285,2.590801
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,10,amman:1,amman:11,15.680000,36.1773,0.722301,1.000000,2.785860,2.049526
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,214,boston:79,boston:101,15.679997,36.1773,0.739998,1.000000,2.867498,2.259624
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,27,cph:162,cph:342,15.679997,36.1773,0.724756,1.000000,2.876450,2.487934
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.680000,36.1773,0.766276,1.000000,2.933285,2.590801
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox,1234,20,expectation:clip_vitl14,2,amman:35,amman:11,15.679998,36.1773,0.458260,1.000000,0.851518,0.769752
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox,1234,20,expectation:clip_vitl14,454,boston:90,boston:101,15.680000,36.1773,0.450141,1.000000,0.837607,0.728555
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox,1234,20,expectation:clip_vitl14,1,cph:342,cph:342,15.680000,36.1773,0.456218,1.000000,0.892518,0.739670
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox,1234,20,expectation:clip_vitl14,3,london:104,london:76,15.680000,36.1773,0.457757,1.000000,0.920726,0.837197
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,2,amman:35,amman:11,15.680000,36.1773,0.458260,1.000000,0.851518,0.769752
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,484,boston:90,boston:101,15.680001,36.1773,0.450141,1.000000,0.837607,0.728555
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,1,cph:342,cph:342,15.680000,36.1773,0.456218,1.000000,0.892518,0.739670
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,3,london:51,london:76,15.680001,36.1773,0.457757,1.000000,0.920726,0.837197
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_x2,1234,40,expectation:clip_vitl14,6,amman:35,amman:11,15.679997,36.1773,0.610612,1.000000,0.851518,0.720585
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_x2,1234,40,expectation:clip_vitl14,483,boston:90,boston:101,15.680000,36.1773,0.593582,1.000000,0.837607,0.687597
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_x2,1234,40,expectation:clip_vitl14,11,london:125,cph:342,15.679997,36.1773,0.610288,1.000000,0.892518,0.688845
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_x2,1234,40,expectation:clip_vitl14,3,london:51,london:76,15.680000,36.1773,0.615583,1.000000,0.920726,0.789757
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,3,amman:35,amman:11,15.679998,36.1773,0.610612,1.000000,0.851518,0.720585
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,494,boston:90,boston:101,15.680000,36.1773,0.593582,1.000000,0.837607,0.687597
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,3,london:125,cph:342,15.680001,36.1773,0.610288,1.000000,0.892518,0.688845
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,3,london:51,london:76,15.680000,36.1773,0.615583,1.000000,0.920726,0.789757
amman_query_2E9XDGy6VTetR1O15tILdw,uniform,5678,20,none,25,amman:0,amman:11,15.679998,36.1773,0.100000,1.000000,2.797633,2.797633
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform,5678,20,none,393,boston:98,boston:101,15.680000,36.1773,0.100000,1.000000,2.877105,2.877105
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform,5678,20,none,10,zurich:8,cph:342,15.679998,36.1773,0.100000,1.000000,2.861305,2.861305
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform,5678,20,none,2,london:104,london:76,15.679998,36.1773,0.100000,1.000000,2.938178,2.938178
amman_query_2E9XDGy6VTetR1O15tILdw,uniform_crossdraw,5678,20,none,20,amman:0,amman:11,15.680000,36.1773,0.100000,1.000000,2.797633,2.797633
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform_crossdraw,5678,20,none,628,boston:216,boston:101,15.680000,36.1773,0.100000,1.000000,2.877105,2.877105
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform_crossdraw,5678,20,none,4,zurich:8,cph:342,15.680000,36.1773,0.100000,1.000000,2.861305,2.861305
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform_crossdraw,5678,20,none,2,london:104,london:76,15.679997,36.1773,0.100000,1.000000,2.938178,2.938178
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,12,amman:1,amman:11,15.680000,36.1773,0.540751,1.000000,2.797655,2.364802
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,377,boston:79,boston:101,15.679997,36.1773,0.549483,1.000000,2.877106,2.525653
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,55,cph:162,cph:342,15.680002,36.1773,0.542263,1.000000,2.861295,2.604951
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.680000,36.1773,0.550246,1.000000,2.938207,2.722284
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,8,amman:35,amman:11,15.680000,36.1773,0.540751,1.000000,2.797655,2.364802
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,460,boston:79,boston:101,15.679996,36.1773,0.549483,1.000000,2.877106,2.525653
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,56,cph:162,cph:342,15.680000,36.1773,0.542263,1.000000,2.861295,2.604951
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.680000,36.1773,0.550246,1.000000,2.938207,2.722284
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,16,amman:1,amman:11,15.679997,36.1773,0.726024,1.000000,2.797655,2.036589
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,351,boston:79,boston:101,15.679997,36.1773,0.742684,1.000000,2.877106,2.246601
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,64,cph:162,cph:342,15.680000,36.1773,0.734969,1.000000,2.861295,2.445189
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.680000,36.1773,0.765398,1.000000,2.938207,2.562930
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,14,amman:35,amman:11,15.679997,36.1773,0.726024,1.000000,2.797655,2.036589
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,372,boston:79,boston:101,15.679997,36.1773,0.742684,1.000000,2.877106,2.246601
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,37,cph:162,cph:342,15.679997,36.1773,0.734969,1.000000,2.861295,2.445189
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.680000,36.1773,0.765398,1.000000,2.938207,2.562930
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox,5678,20,expectation:clip_vitl14,1,amman:11,amman:11,15.680000,36.1773,0.457748,1.000000,0.868994,0.786854
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox,5678,20,expectation:clip_vitl14,525,boston:90,boston:101,15.679998,36.1773,0.448815,1.000000,0.857760,0.732736
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox,5678,20,expectation:clip_vitl14,1,cph:342,cph:342,15.680002,36.1773,0.457127,1.000000,0.882533,0.760506
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox,5678,20,expectation:clip_vitl14,3,london:51,london:76,15.679997,36.1773,0.458899,1.000000,0.919199,0.839373
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,2,amman:35,amman:11,15.680000,36.1773,0.457748,1.000000,0.868994,0.786854
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,695,toronto:151,boston:101,15.679997,36.1773,0.448815,1.000000,0.857760,0.732736
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,1,cph:342,cph:342,15.679998,36.1773,0.457127,1.000000,0.882533,0.760506
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,3,london:104,london:76,15.680000,36.1773,0.458899,1.000000,0.919199,0.839373
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_x2,5678,40,expectation:clip_vitl14,2,amman:35,amman:11,15.679997,36.1773,0.603331,1.000000,0.868994,0.722140
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_x2,5678,40,expectation:clip_vitl14,639,boston:90,boston:101,15.680001,36.1773,0.591615,1.000000,0.857760,0.697052
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_x2,5678,40,expectation:clip_vitl14,3,london:125,cph:342,15.680001,36.1773,0.608124,1.000000,0.882533,0.709974
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_x2,5678,40,expectation:clip_vitl14,3,london:51,london:76,15.679997,36.1773,0.612531,1.000000,0.919199,0.798454
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,3,amman:35,amman:11,15.680000,36.1773,0.603331,1.000000,0.868994,0.722140
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,843,toronto:151,boston:101,15.679997,36.1773,0.591615,1.000000,0.857760,0.697052
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,6,london:125,cph:342,15.679996,36.1773,0.608124,1.000000,0.882533,0.709974
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,3,london:51,london:76,15.679997,36.1773,0.612531,1.000000,0.919199,0.798454
amman_query_2E9XDGy6VTetR1O15tILdw,uniform,9012,20,none,21,amman:1,amman:11,15.680001,36.1773,0.100000,1.000000,2.804180,2.804180
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform,9012,20,none,564,boston:216,boston:101,15.679997,36.1773,0.100000,1.000000,2.876433,2.876433
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform,9012,20,none,11,zurich:8,cph:342,15.680000,36.1773,0.100000,1.000000,2.878886,2.878886
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform,9012,20,none,2,london:104,london:76,15.679998,36.1773,0.100000,1.000000,2.941899,2.941899
amman_query_2E9XDGy6VTetR1O15tILdw,uniform_crossdraw,9012,20,none,14,amman:1,amman:11,15.680001,36.1773,0.100000,1.000000,2.804180,2.804180
boston_query_-U_cmO4sMoYmoNbCPpMXWw,uniform_crossdraw,9012,20,none,547,boston:216,boston:101,15.680000,36.1773,0.100000,1.000000,2.876433,2.876433
cph_query_-UByBh5hYhNn4_dsHy73aA,uniform_crossdraw,9012,20,none,2,zurich:8,cph:342,15.680000,36.1773,0.100000,1.000000,2.878886,2.878886
london_query_07oSFXlZ9SfPsHwsEZQFtA,uniform_crossdraw,9012,20,none,1,london:76,london:76,15.679997,36.1773,0.100000,1.000000,2.941899,2.941899
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,9,amman:0,amman:11,15.680000,36.1773,0.536877,1.000000,2.804182,2.316462
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,366,boston:79,boston:101,15.679995,36.1773,0.547307,1.000000,2.876426,2.527299
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,10,cph:162,cph:342,15.680001,36.1773,0.537830,1.000000,2.878887,2.614959
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.680000,36.1773,0.550864,1.000000,2.941906,2.726796
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,amman:11,amman:11,15.679997,36.1773,0.536877,1.000000,2.804182,2.316462
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,340,boston:79,boston:101,15.679997,36.1773,0.547307,1.000000,2.876426,2.527299
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,6,boston:79,cph:342,15.680000,36.1773,0.537830,1.000000,2.878887,2.614959
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.679997,36.1773,0.550864,1.000000,2.941906,2.726796
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,10,amman:1,amman:11,15.679997,36.1773,0.720778,1.000000,2.804182,2.035287
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,268,boston:79,boston:101,15.680002,36.1773,0.748292,1.000000,2.876426,2.264153
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,27,cph:162,cph:342,15.679997,36.1773,0.729077,1.000000,2.878887,2.453157
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,2,london:104,london:76,15.680000,36.1773,0.763508,1.000000,2.941906,2.568832
amman_query_2E9XDGy6VTetR1O15tILdw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,8,amman:0,amman:11,15.680001,36.1773,0.720778,1.000000,2.804182,2.035287
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,405,boston:216,boston:101,15.679996,36.1773,0.748292,1.000000,2.876426,2.264153
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,19,cph:162,cph:342,15.679997,36.1773,0.729077,1.000000,2.878887,2.453157
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1,london:76,london:76,15.680000,36.1773,0.763508,1.000000,2.941906,2.568832
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox,9012,20,expectation:clip_vitl14,2,amman:35,amman:11,15.680000,36.1773,0.457458,1.000000,0.868146,0.776266
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox,9012,20,expectation:clip_vitl14,463,boston:90,boston:101,15.680002,36.1773,0.447654,1.000000,0.819188,0.722540
cph_query_-UByBh5hYhNn4_dsHy73aA,opt_whitebox,9012,20,expectation:clip_vitl14,1,cph:342,cph:342,15.680000,36.1773,0.463739,1.000000,0.881719,0.770298
london_query_07oSFXlZ9SfPsHwsEZQFtA,opt_whitebox,9012,20,expectation:clip_vitl14,3,london:51,london:76,15.680000,36.1773,0.464610,1.000000,0.905612,0.837194
amman_query_2E9XDGy6VTetR1O15tILdw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,2,amman:35,amman:11,15.680000,36.1773,0.457458,1.000000,0.868146,0.776266
boston_query_-U_cmO4sMoYmoNbCPpMXWw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,568,boston:90,boston:101,15.679998,36.1773,0.447654,1.000000,0.819188,0.722540
