query_id,place_id,placement,seed,correct_rank
0000_query_0000010588,kitti360:0000_p7,uniform,1236,1
0000_query_0000010594,kitti360:0000_p7,uniform,1236,12
0000_query_0000010600,kitti360:0000_p7,uniform,1236,4
0000_query_0000010606,kitti360:0000_p7,uniform,1236,19
0000_query_0000010612,kitti360:0000_p7,uniform,1236,9
0000_query_0000010618,kitti360:0000_p7,uniform,1236,18
0002_query_0000007711,kitti360:0002_p0,uniform,1236,88
0002_query_0000007717,kitti360:0002_p0,uniform,1236,166
0002_query_0000007723,kitti360:0002_p0,uniform,1236,18
0002_query_0000007729,kitti360:0002_p0,uniform,1236,3
0002_query_0000007735,kitti360:0002_p0,uniform,1236,4
0002_query_0000007741,kitti360:0002_p0,uniform,1236,1
0002_query_0000007748,kitti360:0002_p0,uniform,1236,199
0002_query_0000007755,kitti360:0002_p0,uniform,1236,89
0002_query_0000007763,kitti360:0002_p0,uniform,1236,135
0002_query_0000007773,kitti360:0002_p0,uniform,1236,44
0002_query_0000007788,kitti360:0002_p0,uniform,1236,301
0002_query_0000007803,kitti360:0002_p0,uniform,1236,243
0002_query_0000007814,kitti360:0002_p0,uniform,1236,67
0002_query_0000007823,kitti360:0002_p0,uniform,1236,23
0002_query_0000010956,kitti360:0002_p1,uniform,1236,23
0002_query_0000010970,kitti360:0002_p1,uniform,1236,140
0002_query_0000010991,kitti360:0002_p1,uniform,1236,35
0002_query_0000011006,kitti360:0002_p1,uniform,1236,10
0002_query_0000011017,kitti360:0002_p1,uniform,1236,44
0002_query_0000009119,kitti360:0002_p2,uniform,1236,153
0002_query_0000009128,kitti360:0002_p2,uniform,1236,10
0002_query_0000009137,kitti360:0002_p2,uniform,1236,1
0002_query_0000009145,kitti360:0002_p2,uniform,1236,17
0002_query_0000009153,kitti360:0002_p2,uniform,1236,18
0002_query_0000009161,kitti360:0002_p2,uniform,1236,54
0002_query_0000009169,kitti360:0002_p2,uniform,1236,355
0002_query_0000009176,kitti360:0002_p2,uniform,1236,108
0002_query_0000009183,kitti360:0002_p2,uniform,1236,197
0002_query_0000009190,kitti360:0002_p2,uniform,1236,737
0002_query_0000009197,kitti360:0002_p2,uniform,1236,983
0002_query_0000012928,kitti360:0002_p3,uniform,1236,36
0002_query_0000012940,kitti360:0002_p3,uniform,1236,34
0002_query_0000012990,kitti360:0002_p3,uniform,1236,41
0002_query_0000013518,kitti360:0002_p3,uniform,1236,13
0002_query_0000013527,kitti360:0002_p3,uniform,1236,90
0002_query_0000013538,kitti360:0002_p3,uniform,1236,1
0002_query_0000013554,kitti360:0002_p3,uniform,1236,14
0002_query_0000013568,kitti360:0002_p3,uniform,1236,3
0002_query_0000013578,kitti360:0002_p3,uniform,1236,24
0002_query_0000013586,kitti360:0002_p3,uniform,1236,9
0002_query_0000013593,kitti360:0002_p3,uniform,1236,272
0002_query_0000013600,kitti360:0002_p3,uniform,1236,4
0002_query_0000013606,kitti360:0002_p3,uniform,1236,21
0002_query_0000013612,kitti360:0002_p3,uniform,1236,3
0002_query_0000013618,kitti360:0002_p3,uniform,1236,4
0002_query_0000013624,kitti360:0002_p3,uniform,1236,16
0002_query_0000013629,kitti360:0002_p3,uniform,1236,32
0002_query_0000013634,kitti360:0002_p3,uniform,1236,204
0002_query_0000013639,kitti360:0002_p3,uniform,1236,9
0002_query_0000013644,kitti360:0002_p3,uniform,1236,24
0002_query_0000013650,kitti360:0002_p3,uniform,1236,16
0002_query_0000013656,kitti360:0002_p3,uniform,1236,12
0002_query_0000013662,kitti360:0002_p3,uniform,1236,14
0002_query_0000013668,kitti360:0002_p3,uniform,1236,1
0002_query_0000013674,kitti360:0002_p3,uniform,1236,26
0002_query_0000015334,kitti360:0002_p4,uniform,1236,114
0002_query_0000015340,kitti360:0002_p4,uniform,1236,100
0002_query_0000015346,kitti360:0002_p4,uniform,1236,8
0002_query_0000015352,kitti360:0002_p4,uniform,1236,172
0002_query_0000015358,kitti360:0002_p4,uniform,1236,147
0002_query_0000015364,kitti360:0002_p4,uniform,1236,221
0002_query_0000015370,kitti360:0002_p4,uniform,1236,279
0002_query_0000014392,kitti360:0002_p5,uniform,1236,70
0002_query_0000014398,kitti360:0002_p5,uniform,1236,145
0002_query_0000014404,kitti360:0002_p5,uniform,1236,102
0002_query_0000014410,kitti360:0002_p5,uniform,1236,64
0002_query_0000014416,kitti360:0002_p5,uniform,1236,21
0002_query_0000014421,kitti360:0002_p5,uniform,1236,69
0002_query_0000014426,kitti360:0002_p5,uniform,1236,85
0002_query_0000014431,kitti360:0002_p5,uniform,1236,72
0002_query_0000014436,kitti360:0002_p5,uniform,1236,27
0002_query_0000014441,kitti360:0002_p5,uniform,1236,37
0002_query_0000014446,kitti360:0002_p5,uniform,1236,12
0002_query_0000014451,kitti360:0002_p5,uniform,1236,7
0002_query_0000014456,kitti360:0002_p5,uniform,1236,35
0002_query_0000014461,kitti360:0002_p5,uniform,1236,122
0002_query_0000014466,kitti360:0002_p5,uniform,1236,40
0002_query_0000014471,kitti360:0002_p5,uniform,1236,134
0002_query_0000014476,kitti360:0002_p5,uniform,1236,46
0002_query_0000014481,kitti360:0002_p5,uniform,1236,115
0002_query_0000014486,kitti360:0002_p5,uniform,1236,113
0002_query_0000018025,kitti360:0002_p6,uniform,1236,259
0002_query_0000018042,kitti360:0002_p6,uniform,1236,59
0002_query_0000018065,kitti360:0002_p6,uniform,1236,9
0002_query_0000018080,kitti360:0002_p6,uniform,1236,23
0002_query_0000018091,kitti360:0002_p6,uniform,1236,51
0002_query_0000017324,kitti360:0002_p7,uniform,1236,138
0002_query_0000017334,kitti360:0002_p7,uniform,1236,48
0002_query_0000017348,kitti360:0002_p7,uniform,1236,1
0002_query_0000017361,kitti360:0002_p7,uniform,1236,2
0002_query_0000017371,kitti360:0002_p7,uniform,1236,8
0002_query_0000017379,kitti360:0002_p7,uniform,1236,9
0002_query_0000017386,kitti360:0002_p7,uniform,1236,50
0002_query_0000017393,kitti360:0002_p7,uniform,1236,1
0002_query_0000017400,kitti360:0002_p7,uniform,1236,223
0002_query_0000017407,kitti360:0002_p7,uniform,1236,1
0002_query_0000017413,kitti360:0002_p7,uniform,1236,2
0002_query_0000017419,kitti360:0002_p7,uniform,1236,1
0002_query_0000017425,kitti360:0002_p7,uniform,1236,91
0002_query_0000017431,kitti360:0002_p7,uniform,1236,38
0002_query_0000017437,kitti360:0002_p7,uniform,1236,1
0002_query_0000017443,kitti360:0002_p7,uniform,1236,4
0002_query_0000017449,kitti360:0002_p7,uniform,1236,8
0002_query_0000017455,kitti360:0002_p7,uniform,1236,1
0002_query_0000017461,kitti360:0002_p7,uniform,1236,2
0002_query_0000017468,kitti360:0002_p7,uniform,1236,4
0002_query_0000017475,kitti360:0002_p7,uniform,1236,1
0002_query_0000017482,kitti360:0002_p7,uniform,1236,1
0002_query_0000017490,kitti360:0002_p7,uniform,1236,1
0000_query_0000002225,kitti360:0000_p0,saliency,1236,11
0000_query_0000001786,kitti360:0000_p1,saliency,1236,63
0000_query_0000001796,kitti360:0000_p1,saliency,1236,2
0000_query_0000001805,kitti360:0000_p1,saliency,1236,1
0000_query_0000001813,kitti360:0000_p1,saliency,1236,1
0000_query_0000001821,kitti360:0000_p1,saliency,1236,6
0000_query_0000001828,kitti360:0000_p1,saliency,1236,1
0000_query_0000001835,kitti360:0000_p1,saliency,1236,1
0000_query_0000001842,kitti360:0000_p1,saliency,1236,1
0000_query_0000001849,kitti360:0000_p1,saliency,1236,1
0000_query_0000001856,kitti360:0000_p1,saliency,1236,1
0000_query_0000001863,kitti360:0000_p1,saliency,1236,1
0000_query_0000001871,kitti360:0000_p1,saliency,1236,1
0000_query_0000001880,kitti360:0000_p1,saliency,1236,1
0000_query_0000001890,kitti360:0000_p1,saliency,1236,557
0000_query_0000001900,kitti360:0000_p1,saliency,1236,988
0000_query_0000001909,kitti360:0000_p1,saliency,1236,926
0000_query_0000006327,kitti360:0000_p2,saliency,1236,822
0000_query_0000006343,kitti360:0000_p2,saliency,1236,177
0000_query_0000006361,kitti360:0000_p2,saliency,1236,243
0000_query_0000006374,kitti360:0000_p2,saliency,1236,299
0000_query_0000006384,kitti360:0000_p2,saliency,1236,508
0000_query_0000006392,kitti360:0000_p2,saliency,1236,466
0000_query_0000007742,kitti360:0000_p2,saliency,1236,704
0000_query_0000007751,kitti360:0000_p2,saliency,1236,726
0000_query_0000007761,kitti360:0000_p2,saliency,1236,73
0000_query_0000007771,kitti360:0000_p2,saliency,1236,254
0000_query_0000007781,kitti360:0000_p2,saliency,1236,4
0000_query_0000007789,kitti360:0000_p2,saliency,1236,7
0000_query_0000007796,kitti360:0000_p2,saliency,1236,119
0000_query_0000007803,kitti360:0000_p2,saliency,1236,28
0000_query_0000007809,kitti360:0000_p2,saliency,1236,75
0000_query_0000007815,kitti360:0000_p2,saliency,1236,636
0000_query_0000007821,kitti360:0000_p2,saliency,1236,284
0000_query_0000007827,kitti360:0000_p2,saliency,1236,28
0000_query_0000007833,kitti360:0000_p2,saliency,1236,366
0000_query_0000007839,kitti360:0000_p2,saliency,1236,346
0000_query_0000007845,kitti360:0000_p2,saliency,1236,299
0000_query_0000007852,kitti360:0000_p2,saliency,1236,338
0000_query_0000007860,kitti360:0000_p2,saliency,1236,430
0000_query_0000007868,kitti360:0000_p2,saliency,1236,1
0000_query_0000007876,kitti360:0000_p2,saliency,1236,3
0000_query_0000005898,kitti360:0000_p3,saliency,1236,31
0000_query_0000005910,kitti360:0000_p3,saliency,1236,123
0000_query_0000005922,kitti360:0000_p3,saliency,1236,4
0000_query_0000005935,kitti360:0000_p3,saliency,1236,1
0000_query_0000005951,kitti360:0000_p3,saliency,1236,2
0000_query_0000005962,kitti360:0000_p3,saliency,1236,6
0000_query_0000005971,kitti360:0000_p3,saliency,1236,61
0000_query_0000005979,kitti360:0000_p3,saliency,1236,11
0000_query_0000005987,kitti360:0000_p3,saliency,1236,61
0000_query_0000005995,kitti360:0000_p3,saliency,1236,2
0000_query_0000006003,kitti360:0000_p3,saliency,1236,15
0000_query_0000006011,kitti360:0000_p3,saliency,1236,9
0000_query_0000006019,kitti360:0000_p3,saliency,1236,51
0000_query_0000006028,kitti360:0000_p3,saliency,1236,2
0000_query_0000006038,kitti360:0000_p3,saliency,1236,4
0000_query_0000006049,kitti360:0000_p3,saliency,1236,28
0000_query_0000010906,kitti360:0000_p4,saliency,1236,81
0000_query_0000010916,kitti360:0000_p4,saliency,1236,2
0000_query_0000010931,kitti360:0000_p4,saliency,1236,15
0000_query_0000010944,kitti360:0000_p4,saliency,1236,198
0000_query_0000010954,kitti360:0000_p4,saliency,1236,16
0000_query_0000010266,kitti360:0000_p5,saliency,1236,79
0000_query_0000010277,kitti360:0000_p5,saliency,1236,17
0000_query_0000010287,kitti360:0000_p5,saliency,1236,5
0000_query_0000010298,kitti360:0000_p5,saliency,1236,12
0000_query_0000010307,kitti360:0000_p5,saliency,1236,75
0000_query_0000009717,kitti360:0000_p6,saliency,1236,22
0000_query_0000009724,kitti360:0000_p6,saliency,1236,106
0000_query_0000009731,kitti360:0000_p6,saliency,1236,27
0000_query_0000009738,kitti360:0000_p6,saliency,1236,10
0000_query_0000009745,kitti360:0000_p6,saliency,1236,332
0000_query_0000009752,kitti360:0000_p6,saliency,1236,63
0000_query_0000009759,kitti360:0000_p6,saliency,1236,42
0000_query_0000009766,kitti360:0000_p6,saliency,1236,156
0000_query_0000009773,kitti360:0000_p6,saliency,1236,59
0000_query_0000009780,kitti360:0000_p6,saliency,1236,1
0000_query_0000009787,kitti360:0000_p6,saliency,1236,2
0000_query_0000009794,kitti360:0000_p6,saliency,1236,2
0000_query_0000009801,kitti360:0000_p6,saliency,1236,7
0000_query_0000009808,kitti360:0000_p6,saliency,1236,17
0000_query_0000009817,kitti360:0000_p6,saliency,1236,284
0000_query_0000009830,kitti360:0000_p6,saliency,1236,61
0000_query_0000009843,kitti360:0000_p6,saliency,1236,1
0000_query_0000009853,kitti360:0000_p6,saliency,1236,1
0000_query_0000009861,kitti360:0000_p6,saliency,1236,1
0000_query_0000009868,kitti360:0000_p6,saliency,1236,5
0000_query_0000009874,kitti360:0000_p6,saliency,1236,2
0000_query_0000009880,kitti360:0000_p6,saliency,1236,2
0000_query_0000009886,kitti360:0000_p6,saliency,1236,1
0000_query_0000009892,kitti360:0000_p6,saliency,1236,3
0000_query_0000009898,kitti360:0000_p6,saliency,1236,1
0000_query_0000010434,kitti360:0000_p7,saliency,1236,180
0000_query_0000010445,kitti360:0000_p7,saliency,1236,7
0000_query_0000010459,kitti360:0000_p7,saliency,1236,20
0000_query_0000010471,kitti360:0000_p7,saliency,1236,6
0000_query_0000010480,kitti360:0000_p7,saliency,1236,24
0000_query_0000010488,kitti360:0000_p7,saliency,1236,2
0000_query_0000010495,kitti360:0000_p7,saliency,1236,5
0000_query_0000010502,kitti360:0000_p7,saliency,1236,8
0000_query_0000010509,kitti360:0000_p7,saliency,1236,10
0000_query_0000010516,kitti360:0000_p7,saliency,1236,2
0000_query_0000010523,kitti360:0000_p7,saliency,1236,5
0000_query_0000010530,kitti360:0000_p7,saliency,1236,12
0000_query_0000010537,kitti360:0000_p7,saliency,1236,8
0000_query_0000010545,kitti360:0000_p7,saliency,1236,1
0000_query_0000010553,kitti360:0000_p7,saliency,1236,1
0000_query_0000010560,kitti360:0000_p7,saliency,1236,15
0000_query_0000010567,kitti360:0000_p7,saliency,1236,1
0000_query_0000010574,kitti360:0000_p7,saliency,1236,11
0000_query_0000010581,kitti360:0000_p7,saliency,1236,1
0000_query_0000010588,kitti360:0000_p7,saliency,1236,2
0000_query_0000010594,kitti360:0000_p7,saliency,1236,13
0000_query_0000010600,kitti360:0000_p7,saliency,1236,1
0000_query_0000010606,kitti360:0000_p7,saliency,1236,22
0000_query_0000010612,kitti360:0000_p7,saliency,1236,12
0000_query_0000010618,kitti360:0000_p7,saliency,1236,18
0002_query_0000007711,kitti360:0002_p0,saliency,1236,81
0002_query_0000007717,kitti360:0002_p0,saliency,1236,201
0002_query_0000007723,kitti360:0002_p0,saliency,1236,31
0002_query_0000007729,kitti360:0002_p0,saliency,1236,3
0002_query_0000007735,kitti360:0002_p0,saliency,1236,1
0002_query_0000007741,kitti360:0002_p0,saliency,1236,1
0002_query_0000007748,kitti360:0002_p0,saliency,1236,239
0002_query_0000007755,kitti360:0002_p0,saliency,1236,88
0002_query_0000007763,kitti360:0002_p0,saliency,1236,60
0002_query_0000007773,kitti360:0002_p0,saliency,1236,41
0002_query_0000007788,kitti360:0002_p0,saliency,1236,201
0002_query_0000007803,kitti360:0002_p0,saliency,1236,251
0002_query_0000007814,kitti360:0002_p0,saliency,1236,68
0002_query_0000007823,kitti360:0002_p0,saliency,1236,23
0002_query_0000010956,kitti360:0002_p1,saliency,1236,12
0002_query_0000010970,kitti360:0002_p1,saliency,1236,106
0002_query_0000010991,kitti360:0002_p1,saliency,1236,33
0002_query_0000011006,kitti360:0002_p1,saliency,1236,10
0002_query_0000011017,kitti360:0002_p1,saliency,1236,52
0002_query_0000009119,kitti360:0002_p2,saliency,1236,137
0002_query_0000009128,kitti360:0002_p2,saliency,1236,11
0002_query_0000009137,kitti360:0002_p2,saliency,1236,1
0002_query_0000009145,kitti360:0002_p2,saliency,1236,8
0002_query_0000009153,kitti360:0002_p2,saliency,1236,10
0002_query_0000009161,kitti360:0002_p2,saliency,1236,48
0002_query_0000009169,kitti360:0002_p2,saliency,1236,383
0002_query_0000009176,kitti360:0002_p2,saliency,1236,87
0002_query_0000009183,kitti360:0002_p2,saliency,1236,200
0002_query_0000009190,kitti360:0002_p2,saliency,1236,717
0002_query_0000009197,kitti360:0002_p2,saliency,1236,1010
0002_query_0000012928,kitti360:0002_p3,saliency,1236,25
0002_query_0000012940,kitti360:0002_p3,saliency,1236,16
0002_query_0000012990,kitti360:0002_p3,saliency,1236,43
0002_query_0000013518,kitti360:0002_p3,saliency,1236,7
0002_query_0000013527,kitti360:0002_p3,saliency,1236,83
0002_query_0000013538,kitti360:0002_p3,saliency,1236,1
0002_query_0000013554,kitti360:0002_p3,saliency,1236,11
0002_query_0000013568,kitti360:0002_p3,saliency,1236,4
0002_query_0000013578,kitti360:0002_p3,saliency,1236,21
0002_query_0000013586,kitti360:0002_p3,saliency,1236,3
0002_query_0000013593,kitti360:0002_p3,saliency,1236,212
0002_query_0000013600,kitti360:0002_p3,saliency,1236,3
0002_query_0000013606,kitti360:0002_p3,saliency,1236,19
0002_query_0000013612,kitti360:0002_p3,saliency,1236,3
0002_query_0000013618,kitti360:0002_p3,saliency,1236,4
0002_query_0000013624,kitti360:0002_p3,saliency,1236,21
0002_query_0000013629,kitti360:0002_p3,saliency,1236,29
0002_query_0000013634,kitti360:0002_p3,saliency,1236,229
0002_query_0000013639,kitti360:0002_p3,saliency,1236,12
0002_query_0000013644,kitti360:0002_p3,saliency,1236,18
0002_query_0000013650,kitti360:0002_p3,saliency,1236,12
0002_query_0000013656,kitti360:0002_p3,saliency,1236,12
0002_query_0000013662,kitti360:0002_p3,saliency,1236,5
0002_query_0000013668,kitti360:0002_p3,saliency,1236,1
0002_query_0000013674,kitti360:0002_p3,saliency,1236,23
0002_query_0000015334,kitti360:0002_p4,saliency,1236,113
0002_query_0000015340,kitti360:0002_p4,saliency,1236,80
0002_query_0000015346,kitti360:0002_p4,saliency,1236,1
0002_query_0000015352,kitti360:0002_p4,saliency,1236,263
0002_query_0000015358,kitti360:0002_p4,saliency,1236,182
0002_query_0000015364,kitti360:0002_p4,saliency,1236,253
0002_query_0000015370,kitti360:0002_p4,saliency,1236,272
0002_query_0000014392,kitti360:0002_p5,saliency,1236,68
0002_query_0000014398,kitti360:0002_p5,saliency,1236,134
0002_query_0000014404,kitti360:0002_p5,saliency,1236,93
0002_query_0000014410,kitti360:0002_p5,saliency,1236,55
0002_query_0000014416,kitti360:0002_p5,saliency,1236,15
0002_query_0000014421,kitti360:0002_p5,saliency,1236,67
0002_query_0000014426,kitti360:0002_p5,saliency,1236,87
0002_query_0000014431,kitti360:0002_p5,saliency,1236,74
0002_query_0000014436,kitti360:0002_p5,saliency,1236,28
0002_query_0000014441,kitti360:0002_p5,saliency,1236,35
0002_query_0000014446,kitti360:0002_p5,saliency,1236,22
0002_query_0000014451,kitti360:0002_p5,saliency,1236,5
0002_query_0000014456,kitti360:0002_p5,saliency,1236,25
0002_query_0000014461,kitti360:0002_p5,saliency,1236,142
0002_query_0000014466,kitti360:0002_p5,saliency,1236,48
0002_query_0000014471,kitti360:0002_p5,saliency,1236,121
0002_query_0000014476,kitti360:0002_p5,saliency,1236,41
0002_query_0000014481,kitti360:0002_p5,saliency,1236,116
0002_query_0000014486,kitti360:0002_p5,saliency,1236,97
0002_query_0000018025,kitti360:0002_p6,saliency,1236,190
0002_query_0000018042,kitti360:0002_p6,saliency,1236,46
0002_query_0000018065,kitti360:0002_p6,saliency,1236,8
0002_query_0000018080,kitti360:0002_p6,saliency,1236,35
0002_query_0000018091,kitti360:0002_p6,saliency,1236,47
0002_query_0000017324,kitti360:0002_p7,saliency,1236,144
0002_query_0000017334,kitti360:0002_p7,saliency,1236,50
0002_query_0000017348,kitti360:0002_p7,saliency,1236,1
0002_query_0000017361,kitti360:0002_p7,saliency,1236,6
0002_query_0000017371,kitti360:0002_p7,saliency,1236,9
0002_query_0000017379,kitti360:0002_p7,saliency,1236,11
0002_query_0000017386,kitti360:0002_p7,saliency,1236,54
0002_query_0000017393,kitti360:0002_p7,saliency,1236,1
0002_query_0000017400,kitti360:0002_p7,saliency,1236,252
0002_query_0000017407,kitti360:0002_p7,saliency,1236,1
0002_query_0000017413,kitti360:0002_p7,saliency,1236,1
0002_query_0000017419,kitti360:0002_p7,saliency,1236,1
0002_query_0000017425,kitti360:0002_p7,saliency,1236,117
0002_query_0000017431,kitti360:0002_p7,saliency,1236,48
0002_query_0000017437,kitti360:0002_p7,saliency,1236,1
0002_query_0000017443,kitti360:0002_p7,saliency,1236,3
0002_query_0000017449,kitti360:0002_p7,saliency,1236,8
0002_query_0000017455,kitti360:0002_p7,saliency,1236,1
0002_query_0000017461,kitti360:0002_p7,saliency,1236,3
0002_query_0000017468,kitti360:0002_p7,saliency,1236,5
0002_query_0000017475,kitti360:0002_p7,saliency,1236,1
0002_query_0000017482,kitti360:0002_p7,saliency,1236,1
0002_query_0000017490,kitti360:0002_p7,saliency,1236,1
0000_query_0000002225,kitti360:0000_p0,edge,1236,9
0000_query_0000001786,kitti360:0000_p1,edge,1236,65
0000_query_0000001796,kitti360:0000_p1,edge,1236,2
0000_query_0000001805,kitti360:0000_p1,edge,1236,1
0000_query_0000001813,kitti360:0000_p1,edge,1236,1
0000_query_0000001821,kitti360:0000_p1,edge,1236,9
0000_query_0000001828,kitti360:0000_p1,edge,1236,1
0000_query_0000001835,kitti360:0000_p1,edge,1236,1
0000_query_0000001842,kitti360:0000_p1,edge,1236,1
0000_query_0000001849,kitti360:0000_p1,edge,1236,1
0000_query_0000001856,kitti360:0000_p1,edge,1236,1
0000_query_0000001863,kitti360:0000_p1,edge,1236,1
0000_query_0000001871,kitti360:0000_p1,edge,1236,1
0000_query_0000001880,kitti360:0000_p1,edge,1236,1
0000_query_0000001890,kitti360:0000_p1,edge,1236,547
0000_query_0000001900,kitti360:0000_p1,edge,1236,971
0000_query_0000001909,kitti360:0000_p1,edge,1236,989
0000_query_0000006327,kitti360:0000_p2,edge,1236,745
0000_query_0000006343,kitti360:0000_p2,edge,1236,141
0000_query_0000006361,kitti360:0000_p2,edge,1236,305
0000_query_0000006374,kitti360:0000_p2,edge,1236,253
0000_query_0000006384,kitti360:0000_p2,edge,1236,511
0000_query_0000006392,kitti360:0000_p2,edge,1236,436
0000_query_0000007742,kitti360:0000_p2,edge,1236,654
0000_query_0000007751,kitti360:0000_p2,edge,1236,735
0000_query_0000007761,kitti360:0000_p2,edge,1236,78
0000_query_0000007771,kitti360:0000_p2,edge,1236,316
0000_query_0000007781,kitti360:0000_p2,edge,1236,5
0000_query_0000007789,kitti360:0000_p2,edge,1236,7
0000_query_0000007796,kitti360:0000_p2,edge,1236,115
0000_query_0000007803,kitti360:0000_p2,edge,1236,33
0000_query_0000007809,kitti360:0000_p2,edge,1236,114
0000_query_0000007815,kitti360:0000_p2,edge,1236,584
0000_query_0000007821,kitti360:0000_p2,edge,1236,337
0000_query_0000007827,kitti360:0000_p2,edge,1236,22
0000_query_0000007833,kitti360:0000_p2,edge,1236,319
0000_query_0000007839,kitti360:0000_p2,edge,1236,332
0000_query_0000007845,kitti360:0000_p2,edge,1236,256
0000_query_0000007852,kitti360:0000_p2,edge,1236,312
0000_query_0000007860,kitti360:0000_p2,edge,1236,444
0000_query_0000007868,kitti360:0000_p2,edge,1236,1
0000_query_0000007876,kitti360:0000_p2,edge,1236,4
0000_query_0000005898,kitti360:0000_p3,edge,1236,41
0000_query_0000005910,kitti360:0000_p3,edge,1236,191
0000_query_0000005922,kitti360:0000_p3,edge,1236,3
0000_query_0000005935,kitti360:0000_p3,edge,1236,1
0000_query_0000005951,kitti360:0000_p3,edge,1236,1
0000_query_0000005962,kitti360:0000_p3,edge,1236,11
0000_query_0000005971,kitti360:0000_p3,edge,1236,55
0000_query_0000005979,kitti360:0000_p3,edge,1236,8
0000_query_0000005987,kitti360:0000_p3,edge,1236,34
0000_query_0000005995,kitti360:0000_p3,edge,1236,2
0000_query_0000006003,kitti360:0000_p3,edge,1236,24
0000_query_0000006011,kitti360:0000_p3,edge,1236,6
0000_query_0000006019,kitti360:0000_p3,edge,1236,66
0000_query_0000006028,kitti360:0000_p3,edge,1236,4
0000_query_0000006038,kitti360:0000_p3,edge,1236,3
0000_query_0000006049,kitti360:0000_p3,edge,1236,28
0000_query_0000010906,kitti360:0000_p4,edge,1236,92
0000_query_0000010916,kitti360:0000_p4,edge,1236,2
0000_query_0000010931,kitti360:0000_p4,edge,1236,15
0000_query_0000010944,kitti360:0000_p4,edge,1236,201
0000_query_0000010954,kitti360:0000_p4,edge,1236,33
0000_query_0000010266,kitti360:0000_p5,edge,1236,91
0000_query_0000010277,kitti360:0000_p5,edge,1236,16
0000_query_0000010287,kitti360:0000_p5,edge,1236,8
0000_query_0000010298,kitti360:0000_p5,edge,1236,26
0000_query_0000010307,kitti360:0000_p5,edge,1236,73
0000_query_0000009717,kitti360:0000_p6,edge,1236,63
0000_query_0000009724,kitti360:0000_p6,edge,1236,147
0000_query_0000009731,kitti360:0000_p6,edge,1236,43
0000_query_0000009738,kitti360:0000_p6,edge,1236,12
0000_query_0000009745,kitti360:0000_p6,edge,1236,362
0000_query_0000009752,kitti360:0000_p6,edge,1236,82
0000_query_0000009759,kitti360:0000_p6,edge,1236,42
0000_query_0000009766,kitti360:0000_p6,edge,1236,132
0000_query_0000009773,kitti360:0000_p6,edge,1236,65
0000_query_0000009780,kitti360:0000_p6,edge,1236,1
0000_query_0000009787,kitti360:0000_p6,edge,1236,2
0000_query_0000009794,kitti360:0000_p6,edge,1236,2
0000_query_0000009801,kitti360:0000_p6,edge,1236,6
0000_query_0000009808,kitti360:0000_p6,edge,1236,20
0000_query_0000009817,kitti360:0000_p6,edge,1236,291
0000_query_0000009830,kitti360:0000_p6,edge,1236,72
0000_query_0000009843,kitti360:0000_p6,edge,1236,1
0000_query_0000009853,kitti360:0000_p6,edge,1236,1
0000_query_0000009861,kitti360:0000_p6,edge,1236,2
0000_query_0000009868,kitti360:0000_p6,edge,1236,6
0000_query_0000009874,kitti360:0000_p6,edge,1236,2
0000_query_0000009880,kitti360:0000_p6,edge,1236,2
0000_query_0000009886,kitti360:0000_p6,edge,1236,1
0000_query_0000009892,kitti360:0000_p6,edge,1236,5
0000_query_0000009898,kitti360:0000_p6,edge,1236,1
0000_query_0000010434,kitti360:0000_p7,edge,1236,243
0000_query_0000010445,kitti360:0000_p7,edge,1236,20
0000_query_0000010459,kitti360:0000_p7,edge,1236,8
0000_query_0000010471,kitti360:0000_p7,edge,1236,9
0000_query_0000010480,kitti360:0000_p7,edge,1236,11
0000_query_0000010488,kitti360:0000_p7,edge,1236,2
0000_query_0000010495,kitti360:0000_p7,edge,1236,6
0000_query_0000010502,kitti360:0000_p7,edge,1236,9
0000_query_0000010509,kitti360:0000_p7,edge,1236,11
0000_query_0000010516,kitti360:0000_p7,edge,1236,2
0000_query_0000010523,kitti360:0000_p7,edge,1236,2
0000_query_0000010530,kitti360:0000_p7,edge,1236,8
0000_query_0000010537,kitti360:0000_p7,edge,1236,6
0000_query_0000010545,kitti360:0000_p7,edge,1236,1
0000_query_0000010553,kitti360:0000_p7,edge,1236,3
0000_query_0000010560,kitti360:0000_p7,edge,1236,14
0000_query_0000010567,kitti360:0000_p7,edge,1236,1
0000_query_0000010574,kitti360:0000_p7,edge,1236,12
0000_query_0000010581,kitti360:0000_p7,edge,1236,1
0000_query_0000010588,kitti360:0000_p7,edge,1236,1
0000_query_0000010594,kitti360:0000_p7,edge,1236,15
0000_query_0000010600,kitti360:0000_p7,edge,1236,1
0000_query_0000010606,kitti360:0000_p7,edge,1236,20
0000_query_0000010612,kitti360:0000_p7,edge,1236,6
0000_query_0000010618,kitti360:0000_p7,edge,1236,17
0002_query_0000007711,kitti360:0002_p0,edge,1236,43
0002_query_0000007717,kitti360:0002_p0,edge,1236,239
0002_query_0000007723,kitti360:0002_p0,edge,1236,34
0002_query_0000007729,kitti360:0002_p0,edge,1236,7
0002_query_0000007735,kitti360:0002_p0,edge,1236,2
0002_query_0000007741,kitti360:0002_p0,edge,1236,1
0002_query_0000007748,kitti360:0002_p0,edge,1236,287
0002_query_0000007755,kitti360:0002_p0,edge,1236,101
0002_query_0000007763,kitti360:0002_p0,edge,1236,54
0002_query_0000007773,kitti360:0002_p0,edge,1236,45
